child_variety,parent_variety,parent_role,evidence_type,marker_type,n_markers,lod_score,study_reference,doi,confirmed_year,confidence_level,notes
Verdejo,Savagnin blanc,,SNP (10K genome-wide),SNP,10207,1255,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1255; mismatches=0/10207; KING kinship=0.2424; IBS0=4; Previously: Lacombe et al. 2013
Savagnin blanc,Verdejo,,SNP (10K genome-wide),SNP,10207,1255,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1255; mismatches=0/10207; KING kinship=0.2424; IBS0=4; Previously: Lacombe et al. 2013
Verjus,Alicantí,,SNP (10K genome-wide),SNP,10200,1419,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1419; mismatches=2/10200; KING kinship=0.2161; IBS0=4
Alicantí,Verjus,,SNP (10K genome-wide),SNP,10200,1419,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1419; mismatches=2/10200; KING kinship=0.2161; IBS0=4
Victoria,Dattier de Beyrouth,,SNP (10K genome-wide),SNP,10207,1823,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1823; mismatches=2/10207; KING kinship=0.2295; IBS0=4; Previously: Lacombe et al. 2013
Dattier de Beyrouth,Victoria,,SNP (10K genome-wide),SNP,10207,1823,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1823; mismatches=2/10207; KING kinship=0.2295; IBS0=4; Previously: Lacombe et al. 2013
Victoria,Cardinal,,SNP (10K genome-wide),SNP,10206,1533,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1533; mismatches=0/10206; KING kinship=0.2431; IBS0=5; Previously: Lacombe et al. 2013
Cardinal,Victoria,,SNP (10K genome-wide),SNP,10206,1533,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1533; mismatches=0/10206; KING kinship=0.2431; IBS0=5; Previously: Lacombe et al. 2013
Vijiriega,Gibi = Hebén,,SNP (10K genome-wide),SNP,10207,1070,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1070; mismatches=0/10207; KING kinship=0.2432; IBS0=5; Previously: Lacombe et al. 2013
Gibi = Hebén,Vijiriega,,SNP (10K genome-wide),SNP,10207,1070,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1070; mismatches=0/10207; KING kinship=0.2432; IBS0=5; Previously: Lacombe et al. 2013
